history:GTC_Multisite_Inwi/Température Ambiante JAD_ONE

Timestamp,Trend Flags,Status,Value (°C)
11-Aug-24 6:30:00 PM WEST,{ },{ok},17.5
11-Aug-24 6:45:00 PM WEST,{ },{ok},17.1
11-Aug-24 7:00:00 PM WEST,{ },{ok},17.4
11-Aug-24 7:15:00 PM WEST,{ },{ok},16.9
11-Aug-24 7:30:00 PM WEST,{ },{ok},16.9
11-Aug-24 7:45:00 PM WEST,{ },{ok},16.8
11-Aug-24 8:00:01 PM WEST,{ },{ok},17.1
11-Aug-24 8:15:01 PM WEST,{ },{ok},22.0
11-Aug-24 8:30:00 PM WEST,{ },{ok},22.6
11-Aug-24 8:45:00 PM WEST,{ },{ok},22.4
11-Aug-24 9:00:00 PM WEST,{ },{ok},22.3
11-Aug-24 9:15:00 PM WEST,{ },{ok},22.2
11-Aug-24 9:30:00 PM WEST,{ },{ok},22.2
11-Aug-24 9:45:00 PM WEST,{ },{ok},22.1
11-Aug-24 10:00:00 PM WEST,{ },{ok},22.1
11-Aug-24 10:15:00 PM WEST,{ },{ok},17.5
11-Aug-24 10:30:00 PM WEST,{ },{ok},16.6
11-Aug-24 10:45:00 PM WEST,{ },{ok},16.6
11-Aug-24 11:00:00 PM WEST,{ },{ok},16.5
11-Aug-24 11:15:00 PM WEST,{ },{ok},19.6
11-Aug-24 11:30:00 PM WEST,{ },{ok},16.3
11-Aug-24 11:45:00 PM WEST,{ },{ok},16.5
12-Aug-24 12:00:00 AM WEST,{ },{ok},19.6
12-Aug-24 12:15:00 AM WEST,{ },{ok},20.5
12-Aug-24 12:30:00 AM WEST,{ },{ok},21.8
12-Aug-24 12:45:00 AM WEST,{ },{ok},21.5
12-Aug-24 1:00:00 AM WEST,{ },{ok},21.3
12-Aug-24 1:15:00 AM WEST,{ },{ok},21.2
12-Aug-24 1:30:00 AM WEST,{ },{ok},21.0
12-Aug-24 1:45:00 AM WEST,{ },{ok},20.8
12-Aug-24 2:00:00 AM WEST,{ },{ok},21.6
12-Aug-24 2:15:00 AM WEST,{ },{ok},16.3
12-Aug-24 2:30:01 AM WEST,{ },{ok},15.8
12-Aug-24 2:45:00 AM WEST,{ },{ok},18.5
12-Aug-24 3:00:00 AM WEST,{ },{ok},15.8
12-Aug-24 3:15:00 AM WEST,{ },{ok},15.7
12-Aug-24 3:30:00 AM WEST,{ },{ok},16.0
12-Aug-24 3:45:00 AM WEST,{ },{ok},15.5
12-Aug-24 4:00:01 AM WEST,{ },{ok},19.0
12-Aug-24 4:15:00 AM WEST,{ },{ok},21.1
12-Aug-24 4:30:00 AM WEST,{ },{ok},21.5
12-Aug-24 4:45:00 AM WEST,{ },{ok},21.4
12-Aug-24 5:00:00 AM WEST,{ },{ok},21.4
12-Aug-24 5:15:00 AM WEST,{ },{ok},21.4
12-Aug-24 5:30:01 AM WEST,{ },{ok},21.4
12-Aug-24 5:45:00 AM WEST,{ },{ok},21.4
12-Aug-24 6:00:00 AM WEST,{ },{ok},16.2
12-Aug-24 6:15:00 AM WEST,{ },{ok},15.6
12-Aug-24 6:30:00 AM WEST,{ },{ok},15.5
12-Aug-24 6:45:00 AM WEST,{ },{ok},15.7
12-Aug-24 7:00:00 AM WEST,{ },{ok},15.3
12-Aug-24 7:15:00 AM WEST,{ },{ok},18.8
12-Aug-24 7:30:00 AM WEST,{ },{ok},15.4
12-Aug-24 7:45:00 AM WEST,{ },{ok},15.3
12-Aug-24 8:00:00 AM WEST,{ },{ok},15.6
12-Aug-24 8:15:00 AM WEST,{ },{ok},20.5
12-Aug-24 8:30:00 AM WEST,{ },{ok},21.3
12-Aug-24 8:45:00 AM WEST,{ },{ok},21.2
12-Aug-24 9:00:00 AM WEST,{ },{ok},21.3
12-Aug-24 9:15:00 AM WEST,{ },{ok},21.3
12-Aug-24 9:30:00 AM WEST,{ },{ok},21.1
12-Aug-24 9:45:00 AM WEST,{ },{ok},20.6
12-Aug-24 10:00:00 AM WEST,{ },{ok},20.8
12-Aug-24 10:15:00 AM WEST,{ },{ok},16.6
12-Aug-24 10:30:00 AM WEST,{ },{ok},16.4
12-Aug-24 10:45:00 AM WEST,{ },{ok},16.3
12-Aug-24 11:00:00 AM WEST,{ },{ok},16.3
12-Aug-24 11:15:00 AM WEST,{ },{ok},16.3
12-Aug-24 11:30:00 AM WEST,{ },{ok},16.6
12-Aug-24 11:45:00 AM WEST,{ },{ok},17.8
12-Aug-24 12:00:00 PM WEST,{ },{ok},18.2
12-Aug-24 12:15:00 PM WEST,{ },{ok},21.6
12-Aug-24 12:30:00 PM WEST,{ },{ok},22.4
12-Aug-24 12:45:00 PM WEST,{ },{ok},22.5
12-Aug-24 1:00:00 PM WEST,{ },{ok},22.3
12-Aug-24 1:15:00 PM WEST,{ },{ok},20.6
12-Aug-24 1:30:00 PM WEST,{ },{ok},18.4
12-Aug-24 1:45:00 PM WEST,{ },{ok},20.3
12-Aug-24 2:00:00 PM WEST,{ },{ok},19.0
12-Aug-24 2:15:00 PM WEST,{ },{ok},18.8
12-Aug-24 2:30:00 PM WEST,{ },{ok},19.0
12-Aug-24 2:45:00 PM WEST,{ },{ok},19.0
12-Aug-24 3:00:00 PM WEST,{ },{ok},18.9
12-Aug-24 3:15:00 PM WEST,{ },{ok},18.9
12-Aug-24 3:30:00 PM WEST,{ },{ok},19.1
12-Aug-24 3:45:00 PM WEST,{ },{ok},21.1
12-Aug-24 4:00:01 PM WEST,{ },{ok},19.2
12-Aug-24 4:15:00 PM WEST,{ },{ok},21.8
12-Aug-24 4:30:00 PM WEST,{ },{ok},19.8
12-Aug-24 4:45:00 PM WEST,{ },{ok},21.5
12-Aug-24 5:00:00 PM WEST,{ },{ok},21.6
12-Aug-24 5:15:00 PM WEST,{ },{ok},23.1
12-Aug-24 5:30:00 PM WEST,{ },{ok},23.3
12-Aug-24 5:45:00 PM WEST,{ },{ok},23.3
12-Aug-24 6:00:00 PM WEST,{ },{ok},23.3
12-Aug-24 6:15:00 PM WEST,{ },{ok},19.8
12-Aug-24 6:30:00 PM WEST,{ },{ok},18.5
12-Aug-24 6:45:00 PM WEST,{ },{ok},18.2
12-Aug-24 7:00:00 PM WEST,{ },{ok},18.2
12-Aug-24 7:15:00 PM WEST,{ },{ok},17.8
12-Aug-24 7:30:00 PM WEST,{ },{ok},19.0
12-Aug-24 7:45:00 PM WEST,{ },{ok},17.8
12-Aug-24 8:00:00 PM WEST,{ },{ok},17.6
12-Aug-24 8:15:00 PM WEST,{ },{ok},21.3
12-Aug-24 8:30:00 PM WEST,{ },{ok},22.7
12-Aug-24 8:45:01 PM WEST,{ },{ok},22.6
12-Aug-24 9:00:01 PM WEST,{ },{ok},22.5
12-Aug-24 9:15:00 PM WEST,{ },{ok},22.4
12-Aug-24 9:30:00 PM WEST,{ },{ok},22.4
12-Aug-24 9:45:00 PM WEST,{ },{ok},22.3
12-Aug-24 10:00:00 PM WEST,{ },{ok},22.2
12-Aug-24 10:15:00 PM WEST,{ },{ok},17.8
12-Aug-24 10:30:00 PM WEST,{ },{ok},16.8
12-Aug-24 10:45:00 PM WEST,{ },{ok},16.5
12-Aug-24 11:00:00 PM WEST,{ },{ok},17.3
12-Aug-24 11:15:00 PM WEST,{ },{ok},16.3
12-Aug-24 11:30:00 PM WEST,{ },{ok},16.7
12-Aug-24 11:45:00 PM WEST,{ },{ok},16.7
13-Aug-24 12:00:00 AM WEST,{ },{ok},16.5
13-Aug-24 12:15:00 AM WEST,{ },{ok},20.6
13-Aug-24 12:30:00 AM WEST,{ },{ok},21.8
13-Aug-24 12:45:01 AM WEST,{ },{ok},21.6
13-Aug-24 1:00:00 AM WEST,{ },{ok},21.4
13-Aug-24 1:15:00 AM WEST,{ },{ok},21.4
13-Aug-24 1:30:00 AM WEST,{ },{ok},21.8
13-Aug-24 1:45:00 AM WEST,{ },{ok},21.4
13-Aug-24 2:00:00 AM WEST,{ },{ok},22.0
13-Aug-24 2:15:00 AM WEST,{ },{ok},17.0
13-Aug-24 2:30:00 AM WEST,{ },{ok},16.2
13-Aug-24 2:45:00 AM WEST,{ },{ok},16.5
13-Aug-24 3:00:00 AM WEST,{ },{ok},17.2
13-Aug-24 3:15:00 AM WEST,{ },{ok},16.5
13-Aug-24 3:30:00 AM WEST,{ },{ok},16.4
13-Aug-24 3:45:00 AM WEST,{ },{ok},16.5
13-Aug-24 4:00:00 AM WEST,{ },{ok},16.3
13-Aug-24 4:15:00 AM WEST,{ },{ok},21.1
13-Aug-24 4:30:00 AM WEST,{ },{ok},21.1
13-Aug-24 4:45:00 AM WEST,{ },{ok},21.4
13-Aug-24 5:00:00 AM WEST,{ },{ok},21.4
13-Aug-24 5:15:00 AM WEST,{ },{ok},21.5
13-Aug-24 5:30:00 AM WEST,{ },{ok},21.5
13-Aug-24 5:45:00 AM WEST,{ },{ok},21.5
13-Aug-24 6:00:01 AM WEST,{ },{ok},17.1
13-Aug-24 6:15:00 AM WEST,{ },{ok},16.4
13-Aug-24 6:30:00 AM WEST,{ },{ok},16.1
13-Aug-24 6:45:01 AM WEST,{ },{ok},16.4
13-Aug-24 7:00:00 AM WEST,{ },{ok},16.0
13-Aug-24 7:15:00 AM WEST,{ },{ok},17.8
13-Aug-24 7:30:00 AM WEST,{ },{ok},15.9
